prng_id,sequence_id,seed,adjacent_correlation,autocorr_lag1,autocorr_lag2,autocorr_lag3,diff_entropy,diff_mod8_entropy,diff_std,js_pair_mod125_entropy,js_pair_mod8_lag2_diag,js_pair_mod8_row_entropy_mean,js_pair_mod8_row_entropy_std,lane_mod125_autocorr,lane_mod8_autocorr,lane_mod8_diagonal_dominance,lane_mod8_transition_entropy,mod2_bias,mod4_bias,mod8_bias,monotonic_ratio,permutation_chi2_len3,permutation_entropy_delta_mod8,permutation_entropy_len3,permutation_entropy_len4,run_max,run_mean,run_std,small_delta_ratio,spacing_entropy_mod8,spacing_mean_mod8,spacing_std_mod8
philox4x32,philox4x32_002,306783379,0.009633271432640072,0.009633271432640072,-0.014445637600474247,-0.005657769974755508,0.9747434220212345,2.9998327266141835,406.887935805402,6.797167892113797,0.1266511293962199,2.9983827411581587,0.00022041292384943504,9.044188548505756e-05,-0.01956832960919329,0.12122866762489654,2.9983827411581583,0.0137,0.0226,0.0428,0.49884896406765844,2.1158115811581157,2.5768757243080813,2.5848861665031104,4.583842292964966,6,1.5067430121298877,0.7426095099257948,0.1911095554777739,2.9047120874746253,7.998399359743898,7.3944890848865406
philox4x32,philox4x32_003,409044505,0.0006612948813097231,0.0006612948813097231,0.004939939132436725,0.002834716923594658,0.9700115810366022,2.999797569879876,407.1123361800657,6.796727870692607,0.1262517897306905,2.9976822806955807,0.0007967823982115028,0.0018953917906332756,0.005049604894683859,0.1241044322058314,2.9976822806955807,0.0064,0.0162,0.0316,0.5015768133353332,1.5055505550555055,2.5750591670697496,2.5849083093127536,4.584515488833414,7,1.4999624990624765,0.749571741088597,0.18995949797489875,2.6005369109346983,7.994947979191677,7.428169058760115
philox4x32,philox4x32_004,511305631,-0.000275599104356349,-0.000275599104356349,-0.01075250733288554,-0.004037946805025872,0.9791595306229878,2.9998339926139783,409.05031496295385,6.798390151618374,0.12485451451617244,2.997704953208113,0.001237035194370841,-0.0011126100895766766,0.0036692054836559925,0.12559496888386942,2.997704953208113,0.0028,0.02,0.0276,0.5006006006005982,0.42244224422442245,2.5752524730148307,2.5849472517121934,4.584533967910386,7,1.4969311377245509,0.7423196658286451,0.19090954547727387,3.169655315432582,7.998899559823929,7.4715144516219825
philox4x32,philox4x32_005,613566757,0.017890446605683213,0.017890446605683213,0.001056172960251726,-0.00010583096646646164,0.9754874885675197,2.999702835506636,402.5949034075672,6.7960498311616995,0.127763829036985,2.9978615677314195,0.001036723113122057,-0.006443025302674803,0.005443264803348869,0.12531136040603472,2.9978615677314195,0.0024,0.017,0.0624,0.4978729793303614,0.9036903690369037,2.573973233835516,2.5849299991127688,4.584013715217615,6,1.500750412727,0.743044817471247,0.19565978298914946,2.3842683781821523,7.998199279711884,7.559970768588477
philox4x32,philox4x32_006,715827883,-0.002427865466570368,-0.002427865466570368,-0.005408584315274326,-0.00235218907643463,0.9704741046277493,2.999757190020736,408.45449473913806,6.799006174684446,0.12828886445233145,2.997874311259624,0.001143624478390794,-0.005042087047469138,-0.0019417348720824408,0.12803797729485128,2.997874311259624,0.0114,0.0162,0.0324,0.5032038446135337,4.420642064206421,2.573994862463577,2.584803273113082,4.583846658415945,7,1.499512634025643,0.7473051147637662,0.18740937046852343,3.098209578210023,7.998199279711884,7.5804077589150864
philox4x32,philox4x32_007,818089009,0.003735233961574702,0.003735233961574702,-0.004125339479785699,-0.006834641422362479,0.969978245112565,2.9998120511136683,407.3008892082301,6.796592327057622,0.12301954592949271,2.99792646962886,0.0010285179291956593,-0.0038627396493224834,0.0027837803425815816,0.12661326551096974,2.99792646962886,0.0085,0.011,0.0324,0.5020267227143047,2.883288328832884,2.575779466268778,2.584858640682678,4.584457055024639,7,1.5021030494216614,0.7529642545238592,0.1926596329816491,2.992672552548459,7.998699479791917,7.52169054407186
philox4x32,philox4x32_008,920350135,0.0009617908561836165,0.0009617908561836165,0.000518306939956438,-0.005019846568890599,0.9755036165970364,2.999823701521224,406.7759456657627,6.796460421650638,0.1258651639019488,2.9985383274133057,0.0005848213265079897,0.001912731682965018,-0.002641541535917013,0.12390000318942399,2.9985383274133053,0.0067,0.0104,0.028,0.49847324423086303,0.6798679867986799,2.5742173508621033,2.5849380060775893,4.584377024892963,7,1.5015391545911856,0.7473816671272455,0.19165958297914895,2.749203899603844,7.997599039615847,7.44694414028375
philox4x32,philox4x32_009,1022611261,0.006918228734488808,0.006918228734488808,-0.007109022181936093,-0.011949959145885562,0.972270790921701,2.999779881826699,405.3085909804894,6.796697523999726,0.12388248730922104,2.9981423455414147,0.0008017143052369685,0.006093898832254353,0.004751295882045346,0.1283530199444221,2.9981423455414147,0.005,0.0168,0.028,0.501126295239523,2.6360636063606364,2.5761021639941575,2.5848676789342724,4.584256616788148,6,1.5066295012806992,0.7497634906023608,0.19560978048902444,2.814157041756643,7.9986494597839135,7.5682666206091715
philox4x32,philox4x32_010,1124872387,-0.004961739586543998,-0.004961739586543998,0.001297657668812186,0.005846953984157569,0.9712718231971851,2.9999007996482385,407.9734862615135,6.79676030593725,0.1255955144390098,2.998320760662796,0.0013041114681304053,-0.013786730087678858,-0.0009899544744226315,0.12525823332649544,2.9983207606627955,0.0063,0.0248,0.0312,0.49912408028429606,2.4764476447644763,2.5739891641379002,2.584873347491818,4.584352768347527,6,1.4904605753465494,0.7351287579580149,0.1912095604780239,2.575166249139489,7.997699079631853,7.616416390096728
philox4x32,philox4x32_011,1227133513,0.0019959636870866652,0.0019959636870866652,0.0094179727166342,-0.0009102551374907811,0.9803071834964816,2.999910055519516,406.03069362471757,6.793637344834895,0.12419304131395603,2.998306942472076,0.0005292055404095236,0.0022773588618299543,0.0030102089146219137,0.12363357687666329,2.998306942472076,0.0081,0.0126,0.036,0.4982231342910031,2.0096009600960096,2.575415455960456,2.584890046153316,4.584081284715171,7,1.4955877953933592,0.7383930697472778,0.19095954797739886,2.7200468880813755,7.998549419767907,7.464451427312187
philox4x32,philox4x32_012,1329394639,-0.0046495267937458505,-0.0046495267937458505,-0.0002934053911068249,0.009574797479647162,0.9704621017302754,2.9997871730269274,408.7293373765383,6.79659447491533,0.12464492596869176,2.997819814700733,0.0013616157248149293,-0.007640144070408963,-0.008823750426174328,0.12360371940752822,2.9978198147007324,0.0151,0.0286,0.0308,0.4997498248774117,1.444944494449445,2.576317853299075,2.584910332063768,4.584396147597541,6,1.499737532808399,0.7417967365138339,0.191859592979649,2.946487699546686,7.997599039615847,7.395469655557082
philox4x32,philox4x32_013,1431655765,-0.004144710462302375,-0.004144710462302375,0.007853406051603357,-0.009017758463113451,0.9783047253344131,2.9997598599892124,409.12571442094713,6.798743935675695,0.12799679996580995,2.997790519119264,0.0009846987139210844,0.005839636928406228,0.008589154982541692,0.12799269487124443,2.997790519119264,0.0184,0.0212,0.04,0.49639567480976926,2.5952595259525957,2.5735463468902395,2.584868621694466,4.584394160118422,8,1.4949170279563462,0.7457536318627387,0.1912095604780239,2.9406093555978314,7.998899559823929,7.4528327953997655
philox4x32,philox4x32_014,1533916891,-0.0007181197774214648,-0.0007181197774214648,-0.017988744420197354,0.0023657169335820193,0.9784250417600727,2.9999496887225714,409.38734551535276,6.797489794125242,0.12606148493403965,2.998387042708469,0.0007013256331165221,0.012001100932280127,-0.005607829373925748,0.12347917785100535,2.998387042708469,0.0145,0.025,0.0564,0.49829829829829586,3.7581758175817583,2.57675031381881,2.5848268789562585,4.583495917869964,7,1.5076517150395778,0.7545051698513003,0.18835941797089856,2.7429809559314156,7.994197679071629,7.441237474546801
philox4x32,philox4x32_015,1636178017,-0.0015928558499114245,-0.0015928558499114245,-0.0013659577797995605,0.013365017126714883,0.9804784197600542,2.9998621523598366,406.9169010876492,6.7983450338547335,0.1269017600441424,2.9978857301291324,0.0006553239255151954,0.006067708207206781,0.005977733932126611,0.12319407769586058,2.9978857301291324,0.0017,0.0108,0.0308,0.501926252063839,3.6999699969997,2.574723579568045,2.584829018235829,4.583881088748166,7,1.494805291875327,0.7434286934687255,0.18865943297164858,1.8702343193575142,7.998149259703881,7.527297699732263
philox4x32,philox4x32_016,1738439143,0.0006093302597481677,0.0006093302597481677,-0.004241399276804324,-0.0031652446029819593,0.9785530958304661,2.9997655918328494,409.92395316489944,6.798203290270558,0.1256196713088234,2.9983098139598616,0.0007234642810931108,-0.01793137422893703,0.011496867072955174,0.12634454094165556,2.998309813959861,0.0072,0.0188,0.0388,0.5026518562994071,3.048904890489049,2.5757693615632538,2.5848526572369006,4.5843306281241905,7,1.5003000750187547,0.7510182534943907,0.1904095204760238,2.9402578849164716,7.995248099239696,7.471221793689945
philox4x32,philox4x32_017,1840700269,0.007791816491372158,0.007791816491372158,-0.016834277074640906,0.0011441030116567759,0.9773780738141408,2.999794043989211,405.98805691684476,6.797233152468953,0.12651538794093387,2.9974281161999223,0.0010910392753100803,0.010716188708734784,-0.012999923955768171,0.1260838538477106,2.9974281161999223,0.0059,0.0174,0.0296,0.5003253416086867,2.3672367236723675,2.5755881935491614,2.5848773563331138,4.584270732137374,7,1.5085615146714944,0.7538229873000696,0.191909595479774,2.2959746836209356,7.99764905962385,7.511938242674444
philox4x32,philox4x32_018,1942961395,-0.0045414473151378695,-0.0045414473151378695,-0.005045753422517277,-0.004017842343812207,0.9731050150162186,2.9995882683757285,411.06043439192194,6.79432318289694,0.12394398824927055,2.9977529750915104,0.0008824724002419873,-0.00031320824636464953,0.003108596313775248,0.1221242148851437,2.9977529750915104,0.0074,0.0124,0.0244,0.49907384230287616,1.3105310531053105,2.573561964626628,2.5849151596392788,4.584047220331356,7,1.50278028253682,0.7540541228548051,0.1870593529676484,2.87250472454778,7.997749099639856,7.439736877699235
philox4x32,philox4x32_019,2045222521,-0.006279191713596651,-0.006279191713596651,-0.006086523823082118,0.006033693930367591,0.9701225979419512,2.9997364125006114,407.80094059411624,6.79676540427088,0.126643542637957,2.998137703079557,0.0008736361720707267,-0.00245989906765328,0.006762193310219646,0.1239412351410735,2.998137703079557,0.0039,0.0214,0.0368,0.5015771291243154,2.5754575457545754,2.573956270690644,2.584869198392683,4.584397153405142,7,1.4891288160833953,0.7301563397673613,0.19060953047652382,2.907174747001912,7.997549019607843,7.403321393953048
philox4x32_hybrid,philox4x32_hybrid_000,102261127,-0.0024061971573226563,-0.0024061971573226563,0.008870117743323382,0.016082536229101503,0.9737695833878248,2.9998496776128585,406.17488228994443,6.796918627857047,0.12729990903698257,2.9981726354024065,0.0005584943254468865,-0.006622580255875335,-0.001425739748849975,0.12428012831917855,2.9981726354024065,0.0184,0.0358,0.0472,0.503427570678006,6.572457245724572,2.5744411782499874,2.5847255261562077,4.583796832788811,6,1.499737532808399,0.7457289501849644,0.18820941047052353,3.098307012190755,7.9970988395358145,7.441776911737968
